Date,Name,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,Goals Against,Saves,Save Percentage,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Passes Completed (Passes longer than 40 yards),Passes Attempted (Passes longer than 40 yards),Pass Completion Percentage (Passes longer than 40 yards),Passes Attempted,Throws Attempted,Percentage of Passes that were Launched,"Average length of passes, in yards",Goal Kick Passes Attempted,Percentage of Goal Kicks that were Launched,Average length of goal kicks,Opponent's attempted crosses into penalty area,Number of crosses into penalty area successfully stopped,Percentage of crosses into penalty area successfully stopped,Number of defensive actions outside of penalty area,Average distance from goal to perform defensive actions
2020-12-20,Rubén Yáñez,Matchweek 14,Away,W 2–0,Getafe,Cádiz,Y,GK,90,1,0,1,1.000,1,0.0,0,0,0,0,5,18,27.8,16,0,81.3,54.8,6,83.3,61.5,10,2,20.0,1,16.5
2020-12-23,Rubén Yáñez,Matchweek 15,Home,D 1–1,Getafe,Celta Vigo,Y,GK,90,1,1,1,1.000,0,1.4,1,1,0,0,13,24,54.2,21,2,90.5,56.4,6,83.3,60.8,8,0,0.0,0,10.5
2020-12-30,Rubén Yáñez,Matchweek 16,Away,L 0–1,Getafe,Atlético Madrid,Y,GK,90,3,1,2,.667,0,0.4,0,0,0,0,13,23,56.5,25,5,80.0,51.1,3,100.0,57.7,7,1,14.3,0,12.0
2021-01-02,Rubén Yáñez,Matchweek 17,Home,L 0–1,Getafe,Valladolid,Y,GK,90,2,1,1,.500,0,1.3,0,0,0,0,13,28,46.4,31,3,77.4,52.0,5,80.0,63.8,9,2,22.2,3,19.7
2021-01-11,Rubén Yáñez,Matchweek 18,Away,W 3–1,Getafe,Elche,Y,GK,90,4,1,3,.750,0,1.2,0,0,0,0,5,9,55.6,17,3,47.1,37.4,2,50.0,29.5,5,0,0.0,0,10.7
2021-01-20,Rubén Yáñez,Matchweek 19,Home,W 1–0,Getafe,Huesca,Y,GK,90,3,0,3,1.000,1,1.4,0,0,0,0,7,18,38.9,19,2,63.2,42.4,8,75.0,48.9,8,0,0.0,1,15.7
2021-01-25,Rubén Yáñez,Matchweek 20,Away,L 1–5,Getafe,Athletic Club,Y,GK,90,8,5,3,.375,0,3.4,0,0,0,0,7,21,33.3,21,3,66.7,45.1,7,100.0,65.6,8,0,0.0,0,14.5
2021-01-31,Rubén Yáñez,Matchweek 21,Home,D 0–0,Getafe,Alavés,Y,GK,90,1,0,1,1.000,1,0.4,0,0,0,0,2,11,18.2,19,6,42.1,40.9,5,60.0,55.8,2,0,0.0,0,10.5
2021-02-06,Rubén Yáñez,Matchweek 22,Away,L 0–3,Getafe,Sevilla,Y,GK,90,5,3,2,.400,0,1.7,0,0,0,0,13,29,44.8,18,1,83.3,55.4,16,87.5,66.7,10,0,0.0,0,13.0
2020-09-13,Claudio Bravo,Matchweek 1,Away,W 1–0,Betis,Alavés,Y,GK,90.0,2.0,0.0,2.0,1.0,1.0,0.9,0.0,0.0,0.0,0.0,9.0,23.0,39.1,27.0,4.0,70.4,52.3,4.0,100.0,62.5,5.0,0.0,0.0,0.0,10.2
2020-09-20,Claudio Bravo,Matchweek 2,Home,W 2–0,Betis,Valladolid,Y,GK,90.0,2.0,0.0,2.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,4.0,16.0,25.0,21.0,4.0,66.7,54.4,2.0,100.0,58.0,8.0,0.0,0.0,0.0,8.0
2020-10-18,Claudio Bravo,Matchweek 6,Home,L 0–3,Betis,Real Sociedad,Y,GK,90.0,4.0,3.0,1.0,0.5,0.0,2.6,1.0,1.0,0.0,0.0,11.0,24.0,45.8,35.0,3.0,60.0,45.4,6.0,50.0,43.3,7.0,0.0,0.0,1.0,22.5
2020-10-24,Claudio Bravo,Matchweek 7,Away,L 0–2,Betis,Atlético Madrid,Y,GK,90.0,6.0,2.0,4.0,0.667,0.0,1.6,0.0,0.0,0.0,0.0,9.0,17.0,52.9,34.0,3.0,44.1,34.2,6.0,33.3,42.8,3.0,1.0,33.3,0.0,7.0
2020-11-01,Claudio Bravo,Matchweek 8,Home,W 3–1,Betis,Elche,Y,GK,90.0,2.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,22.2,32.0,2.0,21.9,34.2,2.0,100.0,70.5,1.0,0.0,0.0,0.0,14.7
2020-11-07,Claudio Bravo,Matchweek 9,Away,L 2–5,Betis,Barcelona,Y,GK,90.0,7.0,5.0,3.0,0.429,0.0,4.9,2.0,1.0,1.0,0.0,8.0,19.0,42.1,29.0,5.0,48.3,37.4,9.0,55.6,42.0,5.0,1.0,20.0,0.0,9.1
2020-11-23,Claudio Bravo,Matchweek 10,Away,L 0–4,Betis,Athletic Club,Y,GK,90.0,9.0,4.0,6.0,0.556,0.0,3.3,0.0,0.0,0.0,0.0,8.0,13.0,61.5,28.0,10.0,39.3,31.3,3.0,66.7,46.3,15.0,1.0,6.7,1.0,16.3
2021-01-02,Claudio Bravo,Matchweek 17,Home,D 1–1,Betis,Sevilla,Y,GK,90.0,2.0,1.0,1.0,0.5,0.0,0.8,0.0,0.0,0.0,0.0,6.0,15.0,40.0,26.0,4.0,46.2,37.1,8.0,37.5,39.5,8.0,0.0,0.0,1.0,14.8
2021-01-11,Claudio Bravo,Matchweek 18,Away,W 2–0,Betis,Huesca,Y,GK,90.0,3.0,0.0,3.0,1.0,1.0,0.7,0.0,0.0,0.0,0.0,9.0,21.0,42.9,25.0,4.0,64.0,49.3,8.0,62.5,50.0,9.0,0.0,0.0,0.0,9.9
2021-02-09,Thibaut Courtois,Matchweek 1,Home,W 2–0,Real Madrid,Getafe,Y,GK,90,0,0,0,,1,,0,0,0,0,,,,,,,,,,,,,,,
2020-09-20,Thibaut Courtois,Matchweek 2,Away,D 0–0,Real Madrid,Real Sociedad,Y,GK,90,1,0,1,1.0,1,0.1,0,0,0,0,2.0,9.0,22.2,30.0,4.0,20.0,33.1,6.0,50.0,37.3,5.0,0.0,0.0,0.0,8.0
2020-09-26,Thibaut Courtois,Matchweek 3,Away,W 3–2,Real Madrid,Betis,Y,GK,90,5,2,3,0.6,0,1.6,0,0,0,0,1.0,4.0,25.0,27.0,4.0,11.1,29.6,8.0,12.5,29.0,4.0,1.0,25.0,0.0,5.0
2020-09-30,Thibaut Courtois,Matchweek 4,Home,W 1–0,Real Madrid,Valladolid,Y,GK,90,5,0,5,1.0,1,0.9,0,0,0,0,3.0,8.0,37.5,30.0,6.0,10.0,30.0,9.0,55.6,44.8,11.0,0.0,0.0,1.0,18.7
2020-10-04,Thibaut Courtois,Matchweek 5,Away,W 2–0,Real Madrid,Levante,Y,GK,90,4,0,4,1.0,1,0.2,0,0,0,0,3.0,18.0,16.7,36.0,4.0,36.1,37.1,10.0,50.0,46.9,8.0,0.0,0.0,2.0,20.4
2020-10-17,Thibaut Courtois,Matchweek 6,Home,L 0–1,Real Madrid,Cádiz,Y,GK,90,4,1,3,0.75,0,1.0,0,0,0,0,2.0,3.0,66.7,20.0,9.0,0.0,16.0,10.0,30.0,26.8,10.0,1.0,10.0,0.0,15.2
2020-10-24,Thibaut Courtois,Matchweek 7,Away,W 3–1,Real Madrid,Barcelona,Y,GK,90,4,1,3,0.75,0,1.0,0,0,0,0,1.0,6.0,16.7,25.0,9.0,12.0,23.5,6.0,50.0,51.0,4.0,0.0,0.0,1.0,15.9
2020-10-31,Thibaut Courtois,Matchweek 8,Home,W 4–1,Real Madrid,Huesca,Y,GK,90,2,1,1,0.5,0,0.9,0,0,0,0,3.0,6.0,50.0,23.0,5.0,17.4,28.3,7.0,28.6,34.0,7.0,1.0,14.3,2.0,24.2
2020-11-08,Thibaut Courtois,Matchweek 9,Away,L 1–4,Real Madrid,Valencia,Y,GK,90,1,4,0,0.0,0,2.9,4,3,1,0,4.0,6.0,66.7,23.0,7.0,26.1,31.7,3.0,0.0,22.3,5.0,1.0,20.0,0.0,17.3
2020-11-21,Thibaut Courtois,Matchweek 10,Away,D 1–1,Real Madrid,Villarreal,Y,GK,90,0,1,0,,0,0.9,1,1,0,0,6.0,11.0,54.5,35.0,6.0,22.9,31.7,9.0,33.3,35.2,11.0,2.0,18.2,0.0,13.0
2020-11-28,Thibaut Courtois,Matchweek 11,Home,L 1–2,Real Madrid,Alavés,Y,GK,90,5,2,4,0.8,0,1.9,1,1,0,0,1.0,4.0,25.0,14.0,5.0,21.4,30.7,1.0,100.0,42.0,4.0,1.0,25.0,0.0,11.3
2020-12-05,Thibaut Courtois,Matchweek 12,Away,W 1–0,Real Madrid,Sevilla,Y,GK,90,2,0,2,1.0,1,0.3,0,0,0,0,4.0,19.0,21.1,30.0,6.0,50.0,40.6,6.0,66.7,52.8,17.0,2.0,11.8,0.0,11.7
2020-12-12,Thibaut Courtois,Matchweek 13,Home,W 2–0,Real Madrid,Atlético Madrid,Y,GK,90,1,0,1,1.0,1,0.2,0,0,0,0,2.0,12.0,16.7,36.0,7.0,27.8,32.7,5.0,40.0,43.8,6.0,0.0,0.0,2.0,17.6
2020-12-20,Thibaut Courtois,Matchweek 14,Away,W 3–1,Real Madrid,Eibar,Y,GK,90,3,1,2,0.667,0,0.5,0,0,0,0,5.0,23.0,21.7,48.0,7.0,37.5,37.4,9.0,55.6,46.2,14.0,2.0,14.3,0.0,10.4
2020-12-23,Thibaut Courtois,Matchweek 15,Home,W 2–0,Real Madrid,Granada,Y,GK,90,2,0,2,1.0,1,0.3,0,0,0,0,4.0,11.0,36.4,34.0,6.0,23.5,33.3,7.0,42.9,43.9,9.0,0.0,0.0,0.0,16.3
2020-12-30,Thibaut Courtois,Matchweek 16,Away,D 1–1,Real Madrid,Elche,Y,GK,90,2,1,2,1.0,0,0.8,1,1,0,0,4.0,4.0,100.0,22.0,6.0,9.1,26.9,4.0,50.0,40.5,6.0,1.0,16.7,2.0,19.3
2021-01-02,Thibaut Courtois,Matchweek 17,Home,W 2–0,Real Madrid,Celta Vigo,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,6.0,15.0,40.0,27.0,5.0,48.1,42.1,4.0,50.0,47.0,10.0,1.0,10.0,0.0,11.2
2021-01-09,Thibaut Courtois,Matchweek 18,Away,D 0–0,Real Madrid,Osasuna,Y,GK,90,2,0,2,1.0,1,0.2,0,0,0,0,3.0,8.0,37.5,31.0,7.0,16.1,26.4,6.0,50.0,36.7,9.0,1.0,11.1,0.0,10.5
2020-12-15,Thibaut Courtois,Matchweek 19,Home,W 3–1,Real Madrid,Athletic Club,Y,GK,90,4,1,3,0.75,0,1.1,0,0,0,0,4.0,4.0,100.0,20.0,6.0,15.0,28.5,6.0,16.7,30.3,3.0,1.0,33.3,0.0,11.7
2021-01-23,Thibaut Courtois,Matchweek 20,Away,W 4–1,Real Madrid,Alavés,Y,GK,90,5,1,4,0.8,0,0.8,0,0,0,0,4.0,8.0,50.0,33.0,8.0,15.2,27.1,6.0,50.0,41.5,11.0,1.0,9.1,0.0,9.2
2021-01-30,Thibaut Courtois,Matchweek 21,Home,L 1–2,Real Madrid,Levante,Y,GK,90,7,2,5,0.7140000000000001,0,3.2,1,0,1,0,7.0,14.0,50.0,19.0,6.0,42.1,41.3,8.0,75.0,62.0,12.0,0.0,0.0,0.0,15.8
2021-02-06,Thibaut Courtois,Matchweek 22,Away,W 2–1,Real Madrid,Huesca,Y,GK,90,2,1,1,0.5,0,0.7,0,0,0,0,10.0,15.0,66.7,23.0,2.0,39.1,36.0,10.0,60.0,48.1,5.0,0.0,0.0,1.0,21.0
2020-12-19,Rubén,Matchweek 14,Home,L 1–3,Osasuna,Villarreal,Y,GK,90,7,3,3,.571,0,3.1,0,0,0,0,22,31,71.0,26,1,88.5,59.6,8,100.0,66.3,5,0,0.0,2,13.3
2020-12-22,Rubén,Matchweek 15,Away,D 2–2,Osasuna,Elche,Y,GK,90,2,2,0,.000,0,1.8,0,0,0,0,9,21,42.9,18,1,77.8,49.7,7,100.0,65.0,14,1,7.1,1,28.0
2020-12-31,Rubén,Matchweek 16,Home,D 1–1,Osasuna,Alavés,Y,"AM,GK",7,0,0,0,,0,0.0,0,0,0,0,2,2,100.0,2,0,100.0,58.5,0,,,0,0,,0,14.0
2020-09-13,Andrés Fernández,Matchweek 1,Away,D 1–1,Huesca,Villarreal,Y,GK,90,3,1,2,1.000,0,1.5,1,1,0,0,6,19,31.6,25,5,60.0,42.1,7,57.1,48.4,18,3,16.7,0,7.6
2020-09-20,Andrés Fernández,Matchweek 2,Home,L 0–2,Huesca,Cádiz,Y,GK,90,4,2,2,.500,0,1.9,0,0,0,0,3,6,50.0,23,4,21.7,28.0,3,33.3,42.3,8,1,12.5,0,9.3
2020-09-26,Andrés Fernández,Matchweek 3,Away,D 1–1,Huesca,Valencia,Y,GK,90,2,1,1,.500,0,0.3,0,0,0,0,5,15,33.3,23,3,43.5,39.4,7,71.4,55.4,9,2,22.2,0,11.8
2020-09-30,Andrés Fernández,Matchweek 4,Home,D 0–0,Huesca,Atlético Madrid,Y,GK,90,2,0,2,1.000,1,0.4,0,0,0,0,11,27,40.7,42,4,54.8,41.2,13,30.8,35.8,6,0,0.0,1,12.0
2020-10-03,Andrés Fernández,Matchweek 5,Away,D 0–0,Huesca,Elche,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,3,7,42.9,14,0,35.7,35.5,3,66.7,43.0,1,0,0.0,0,
2020-10-18,Andrés Fernández,Matchweek 6,Home,D 2–2,Huesca,Valladolid,Y,GK,90,2,2,1,.500,0,1.6,1,1,0,0,4,8,50.0,27,4,18.5,29.3,4,75.0,41.0,5,1,20.0,1,18.4
2020-10-25,Andrés Fernández,Matchweek 7,Away,L 1–4,Huesca,Real Sociedad,Y,GK,90,4,4,1,.250,0,2.0,1,1,0,0,7,18,38.9,25,3,52.0,39.3,9,55.6,44.1,5,0,0.0,0,15.5
2020-10-31,Andrés Fernández,Matchweek 8,Away,L 1–4,Huesca,Real Madrid,Y,GK,90,6,4,2,.333,0,2.0,0,0,0,0,1,10,10.0,29,7,20.7,28.0,8,50.0,42.0,10,1,10.0,0,9.5
2020-11-07,Andrés Fernández,Matchweek 9,Home,D 1–1,Huesca,Eibar,Y,GK,90,3,1,2,.667,0,1.0,0,0,0,0,5,21,23.8,45,10,44.4,37.3,6,16.7,29.8,12,0,0.0,1,12.2
2020-11-20,Andrés Fernández,Matchweek 10,Away,D 1–1,Huesca,Osasuna,Y,GK,90,7,1,6,.857,0,1.2,0,0,0,0,3,26,11.5,29,3,48.3,40.3,14,85.7,56.5,24,1,4.2,0,12.0
2020-11-28,Andrés Fernández,Matchweek 11,Home,L 0–1,Huesca,Sevilla,Y,GK,90,4,1,3,.750,0,1.3,0,0,0,0,8,19,42.1,31,5,51.6,42.4,8,37.5,34.6,11,0,0.0,0,14.4
2020-09-13,Álex Remiro,Matchweek 1,Away,D 1–1,Real Sociedad,Valladolid,Y,GK,90,2,1,1,0.5,0,0.4,0,0,0,0,4,5,80.0,19,4,21.1,29.1,8,12.5,24.9,8,1,12.5,1,16.0
2020-09-20,Álex Remiro,Matchweek 2,Home,D 0–0,Real Sociedad,Real Madrid,Y,GK,90,4,0,4,1.0,1,0.5,0,0,0,0,10,19,52.6,29,3,48.3,37.1,7,71.4,48.6,12,0,0.0,2,19.7
2020-09-26,Álex Remiro,Matchweek 3,Away,W 3–0,Real Sociedad,Elche,Y,GK,90,2,0,2,1.0,1,1.7,0,0,0,0,3,6,50.0,17,0,29.4,34.5,2,50.0,44.5,7,0,0.0,1,15.3
2020-09-29,Álex Remiro,Matchweek 4,Home,L 0–1,Real Sociedad,Valencia,Y,GK,90,5,1,4,0.8,0,1.4,0,0,0,0,7,12,58.3,21,3,57.1,43.9,2,0.0,31.5,5,0,0.0,0,7.0
2020-10-03,Álex Remiro,Matchweek 5,Home,W 3–0,Real Sociedad,Getafe,Y,GK,90,1,0,1,1.0,1,0.2,0,0,0,0,8,13,61.5,16,1,56.3,45.3,4,100.0,66.5,9,0,0.0,1,20.8
2020-10-18,Álex Remiro,Matchweek 6,Away,W 3–0,Real Sociedad,Betis,Y,GK,90,1,0,1,1.0,1,0.3,0,0,0,0,13,28,46.4,43,1,53.5,43.0,10,50.0,44.1,4,1,25.0,0,14.6
2020-10-25,Álex Remiro,Matchweek 7,Home,W 4–1,Real Sociedad,Huesca,Y,GK,90,4,1,3,0.75,0,0.5,0,0,0,0,5,15,33.3,32,5,40.6,36.6,2,100.0,73.5,5,1,20.0,0,12.4
2020-11-01,Álex Remiro,Matchweek 8,Away,W 4–1,Real Sociedad,Celta Vigo,Y,GK,90,1,1,1,1.0,0,1.0,1,1,0,0,8,15,53.3,29,4,34.5,35.0,7,71.4,54.0,5,0,0.0,0,14.8
2020-11-08,Álex Remiro,Matchweek 9,Home,W 2–0,Real Sociedad,Granada,Y,GK,90,0,0,0,,1,0.7,1,0,1,0,2,5,40.0,16,4,18.8,27.6,3,66.7,51.3,2,1,50.0,0,18.0
2020-11-22,Álex Remiro,Matchweek 10,Away,W 1–0,Real Sociedad,Cádiz,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,6,11,54.5,22,4,36.4,30.4,7,42.9,38.1,5,1,20.0,1,18.8
2020-11-29,Álex Remiro,Matchweek 11,Home,D 1–1,Real Sociedad,Villarreal,Y,GK,90,1,1,1,1.0,0,0.8,1,1,0,0,10,20,50.0,34,4,47.1,39.7,6,66.7,54.3,12,1,8.3,0,10.6
2020-12-06,Álex Remiro,Matchweek 12,Away,D 0–0,Real Sociedad,Alavés,Y,GK,90,1,0,1,1.0,1,0.0,0,0,0,0,8,12,66.7,26,2,26.9,29.8,6,83.3,60.7,4,1,25.0,0,13.7
2020-12-13,Álex Remiro,Matchweek 13,Home,D 1–1,Real Sociedad,Eibar,Y,GK,90,4,1,3,0.75,0,0.9,0,0,0,0,5,27,18.5,34,4,50.0,40.5,12,83.3,60.6,20,0,0.0,2,19.2
2020-12-19,Álex Remiro,Matchweek 14,Away,L 1–2,Real Sociedad,Levante,Y,GK,90,5,2,3,0.6,0,1.2,0,0,0,0,9,14,64.3,25,6,32.0,35.5,6,100.0,70.8,6,2,33.3,2,19.8
2020-12-22,Álex Remiro,Matchweek 15,Home,L 0–2,Real Sociedad,Atlético Madrid,Y,GK,90,3,2,1,0.33299999999999996,0,0.4,0,0,0,0,4,11,36.4,22,4,45.5,38.5,3,33.3,48.7,8,0,0.0,0,11.3
2020-12-31,Álex Remiro,Matchweek 16,Away,W 1–0,Real Sociedad,Athletic Club,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,6,21,28.6,22,2,81.8,59.3,3,100.0,63.3,11,0,0.0,0,11.0
2021-01-03,Álex Remiro,Matchweek 17,Home,D 1–1,Real Sociedad,Osasuna,Y,GK,90,2,1,1,0.5,0,0.6,0,0,0,0,3,11,27.3,27,4,33.3,35.0,6,33.3,42.0,6,0,0.0,1,14.3
2021-01-09,Álex Remiro,Matchweek 18,Away,L 2–3,Real Sociedad,Sevilla,Y,GK,90,7,3,4,0.5710000000000001,0,2.3,0,0,0,0,1,6,16.7,15,4,33.3,34.9,5,20.0,28.4,10,1,10.0,0,12.0
2020-12-16,Álex Remiro,Matchweek 19,Away,L 1–2,Real Sociedad,Barcelona,Y,GK,90,4,2,2,0.5,0,1.5,0,0,0,0,14,25,56.0,39,4,56.4,42.4,5,60.0,47.0,3,0,0.0,0,12.2
2021-01-23,Álex Remiro,Matchweek 20,Home,D 2–2,Real Sociedad,Betis,Y,GK,90,4,2,2,0.5,0,1.7,0,0,0,0,1,7,14.3,20,3,35.0,38.4,3,0.0,13.3,6,1,16.7,0,14.3
2021-01-30,Álex Remiro,Matchweek 21,Away,D 1–1,Real Sociedad,Villarreal,Y,GK,90,2,1,1,0.5,0,0.3,0,0,0,0,3,5,60.0,32,2,15.6,27.5,2,0.0,20.5,4,0,0.0,3,21.7
2021-02-07,Álex Remiro,Matchweek 22,Home,W 4–1,Real Sociedad,Cádiz,Y,GK,90,1,1,0,0.0,0,0.5,0,0,0,0,1,4,25.0,18,6,16.7,26.3,2,50.0,45.0,5,2,40.0,0,15.0
2020-09-12,Unai Simón,Matchweek 1,Away,L 0–2,Athletic Club,Granada,Y,GK,90,2,2,0,0.0,0,1.5,0,0,0,0,12,23,52.2,43,8,46.5,38.9,3,100.0,70.7,5,0,0.0,2,17.8
2021-01-06,Unai Simón,Matchweek 2,Home,L 2–3,Athletic Club,Barcelona,Y,GK,90,9,3,6,0.667,0,2.1,0,0,0,0,5,8,62.5,25,8,32.0,36.6,3,0.0,24.3,7,0,0.0,1,10.9
2020-09-27,Unai Simón,Matchweek 3,Away,W 2–1,Athletic Club,Eibar,Y,GK,90,1,1,0,0.0,0,0.6,0,0,0,0,17,41,41.5,39,3,82.1,52.1,9,100.0,73.1,15,0,0.0,0,14.1
2020-10-01,Unai Simón,Matchweek 4,Home,L 0–1,Athletic Club,Cádiz,Y,GK,90,1,1,1,0.0,0,0.1,0,0,0,0,7,7,100.0,10,3,30.0,34.8,5,80.0,53.6,5,0,0.0,1,21.3
2020-10-04,Unai Simón,Matchweek 5,Away,L 0–1,Athletic Club,Alavés,Y,GK,90,4,1,3,0.75,0,1.4,0,0,0,0,8,23,34.8,29,3,55.2,45.2,7,100.0,70.3,12,0,0.0,3,18.4
2020-10-18,Unai Simón,Matchweek 6,Home,W 2–0,Athletic Club,Levante,Y,GK,90,1,0,1,1.0,1,0.0,0,0,0,0,10,15,66.7,19,5,42.1,38.9,7,100.0,76.4,8,0,0.0,0,12.2
2020-10-24,Unai Simón,Matchweek 7,Away,L 0–1,Athletic Club,Osasuna,Y,GK,90,1,1,1,1.0,0,0.9,1,1,0,0,4,23,17.4,38,5,47.4,44.2,5,100.0,73.0,10,3,30.0,0,13.2
2020-10-31,Unai Simón,Matchweek 8,Home,W 2–1,Athletic Club,Sevilla,Y,GK,90,2,1,1,0.5,0,1.0,0,0,0,0,9,23,39.1,30,8,60.0,47.4,5,100.0,77.2,9,2,22.2,0,12.4
2020-11-08,Unai Simón,Matchweek 9,Away,L 1–2,Athletic Club,Valladolid,Y,GK,90,3,2,2,0.667,0,2.0,1,1,0,0,6,11,54.5,14,3,42.9,38.7,6,83.3,64.8,8,0,0.0,0,8.5
2020-11-23,Unai Simón,Matchweek 10,Home,W 4–0,Athletic Club,Betis,Y,GK,90,1,0,1,1.0,1,0.0,0,0,0,0,4,10,40.0,23,6,34.8,38.5,2,100.0,67.5,10,2,20.0,0,11.0
2020-11-29,Unai Simón,Matchweek 11,Away,D 1–1,Athletic Club,Getafe,Y,GK,90,3,1,2,0.667,0,0.4,0,0,0,0,6,22,27.3,22,2,45.5,45.3,12,100.0,70.4,6,0,0.0,4,20.3
2020-12-04,Unai Simón,Matchweek 12,Home,L 0–2,Athletic Club,Celta Vigo,Y,GK,90,4,2,2,0.5,0,1.7,0,0,0,0,7,14,50.0,17,4,47.1,40.9,7,85.7,60.3,10,0,0.0,1,12.8
2020-12-12,Unai Simón,Matchweek 13,Away,D 2–2,Athletic Club,Valencia,Y,GK,90,1,2,0,0.0,0,1.2,1,1,0,0,8,15,53.3,19,2,42.1,40.2,10,70.0,52.4,10,0,0.0,0,12.3
2020-12-18,Unai Simón,Matchweek 14,Home,W 2–0,Athletic Club,Huesca,Y,GK,90,1,0,1,1.0,1,0.1,0,0,0,0,7,8,87.5,22,7,31.8,29.4,1,100.0,77.0,9,1,11.1,0,10.5
2020-12-22,Unai Simón,Matchweek 15,Away,D 1–1,Athletic Club,Villarreal,Y,GK,90,6,1,5,0.833,0,0.8,0,0,0,0,8,23,34.8,15,3,66.7,49.5,14,92.9,66.3,13,0,0.0,1,14.6
2020-12-31,Unai Simón,Matchweek 16,Home,L 0–1,Athletic Club,Real Sociedad,Y,GK,90,3,1,2,0.667,0,1.2,0,0,0,0,7,22,31.8,28,4,60.7,46.1,9,55.6,51.2,5,2,40.0,0,13.5
2021-01-03,Unai Simón,Matchweek 17,Home,W 1–0,Athletic Club,Elche,Y,GK,90,1,0,1,1.0,1,0.0,0,0,0,0,11,19,57.9,34,6,41.2,40.0,7,71.4,55.7,15,1,6.7,0,13.0
2020-12-15,Unai Simón,Matchweek 19,Away,L 1–3,Athletic Club,Real Madrid,Y,GK,90,5,3,2,0.4,0,2.6,0,0,0,0,11,32,34.4,30,5,66.7,49.4,12,100.0,71.1,11,0,0.0,0,6.2
2021-01-25,Unai Simón,Matchweek 20,Home,W 5–1,Athletic Club,Getafe,Y,GK,90,1,1,0,0.0,0,1.6,1,0,1,0,5,13,38.5,14,4,42.9,38.9,8,87.5,68.4,10,2,20.0,0,17.0
2021-01-31,Unai Simón,Matchweek 21,Away,L 1–2,Athletic Club,Barcelona,Y,GK,90,6,2,4,0.667,0,3.2,0,0,0,0,4,8,50.0,19,6,31.6,36.1,5,40.0,45.0,5,0,0.0,1,15.9
2021-02-07,Unai Simón,Matchweek 22,Home,D 1–1,Athletic Club,Valencia,Y,GK,90,2,1,1,0.5,0,0.3,0,0,0,0,5,13,38.5,14,9,28.6,32.9,9,100.0,64.7,11,0,0.0,0,9.3
2021-01-30,Yoel,Matchweek 21,Home,L 0–2,Eibar,Sevilla,N,GK,30,0,0,0,,0,0.0,0,0,0,0,4,9,44.4,11,4,63.6,46.4,2,100.0,72.5,0,0,,0,16.3
2020-10-01,Jeremías Ledesma,Matchweek 4,Away,W 1–0,Cádiz,Athletic Club,Y,GK,90,4,0,4,1.0,1,0.2,0,0,0,0,15,42,35.7,28,0,92.9,64.5,16,100.0,74.6,18,3,16.7,3,16.6
2020-10-04,Jeremías Ledesma,Matchweek 5,Home,D 1–1,Cádiz,Granada,Y,GK,90,5,1,4,0.8,0,0.3,0,0,0,0,8,19,42.1,19,1,84.2,54.2,4,75.0,56.0,8,1,12.5,0,15.8
2020-10-17,Jeremías Ledesma,Matchweek 6,Away,W 1–0,Cádiz,Real Madrid,Y,GK,90,1,0,1,1.0,1,0.0,0,0,0,0,15,42,35.7,24,0,100.0,70.7,18,100.0,73.7,15,5,33.3,0,12.2
2020-10-25,Jeremías Ledesma,Matchweek 7,Home,D 0–0,Cádiz,Villarreal,Y,GK,90,3,0,3,1.0,1,0.7,0,0,0,0,5,26,19.2,23,4,82.6,56.6,7,100.0,72.7,11,1,9.1,3,15.7
2020-10-30,Jeremías Ledesma,Matchweek 8,Away,W 2–0,Cádiz,Eibar,Y,GK,90,3,0,3,1.0,1,0.4,0,0,0,0,13,29,44.8,23,0,91.3,63.2,9,88.9,55.1,20,3,15.0,0,15.5
2020-11-07,Jeremías Ledesma,Matchweek 9,Away,L 0–4,Cádiz,Atlético Madrid,Y,GK,90,7,4,3,0.429,0,2.0,0,0,0,0,6,17,35.3,22,6,63.6,48.1,3,100.0,66.3,3,2,66.7,0,9.3
2020-11-22,Jeremías Ledesma,Matchweek 10,Home,L 0–1,Cádiz,Real Sociedad,Y,GK,90,4,1,3,0.75,0,1.7,0,0,0,0,9,26,34.6,19,3,89.5,61.2,9,100.0,70.0,11,1,9.1,0,15.8
2020-11-28,Jeremías Ledesma,Matchweek 11,Away,D 1–1,Cádiz,Elche,Y,GK,90,3,1,2,0.667,0,0.7,0,0,0,0,6,18,33.3,23,2,60.9,46.7,6,66.7,52.7,3,0,0.0,0,14.0
2020-12-05,Jeremías Ledesma,Matchweek 12,Home,W 2–1,Cádiz,Barcelona,Y,GK,90,8,1,8,0.875,0,2.2,0,0,0,0,10,25,40.0,13,1,92.3,67.2,13,100.0,72.1,6,1,16.7,0,12.3
2020-12-14,Jeremías Ledesma,Matchweek 13,Away,L 0–4,Cádiz,Celta Vigo,Y,GK,90,3,4,0,0.0,0,2.0,1,1,0,0,10,26,38.5,28,1,78.6,51.6,4,100.0,67.0,4,0,0.0,0,18.0
