Date,Name,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Total Passes Completed,Total Passes Attempted,Total Pass Completion Percentage,Total Distance travelled by Passes,Progressive Distance,Short Passes Completed,Short Passes Attempted,Short Passes Completion Percentage,Medium Passes Completed,Medium Passes Attempted,Medium Passes Completion Percentage,Long Passes Completed,Long Passes Attempted,Long Passes Completion Percentage,Assists,Expected Assist,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Shot-Creating Action,Completed Live-Passes that lead to shot attempt,Completed Dead-Passes that lead to shot attempt,Successful Dribbles that lead to shot attempt,Shot that lead to another shot attempt,Fouls drawn that lead to shot attempt,Defensive Actions that lead to shot attempt,Goal-Creating Action,Completed Live-Passes that lead to Goal,Completed Dead-Passes that lead to Goal,Successful Dribbles that lead to Goal,Shot that lead to another Goal,Fouls drawn that lead to Goal,Defensive Actions that lead to Goal,Actions that lead to opponent scoring own goal,Number of players tackled,Tackles Won,Tackles won in Defensive Third,Tackles won in Midfield Third,Tackles won in Attack Third,Number of Dribblers tackled,Dribbles contested,Percentage of dribblers tackled,Number of times dribbled past,Pressures,Successful Pressures,Successful Pressure Percentage,Number of times applying pressures in Defensive third,Number of times applying pressures in Midfield third,Number of times applying pressures in Attacking third,Number of times blocking the ball by standing in its path,Number of times blocking a shot by standing in its path,"Number of times blocking a shot that was on target, by standing in its path",Number of times blocking a pass by standing in its path,Interceptions,Number of players tackled plus number of interceptions,Clearances,Errors leading to an opponent's shot,Touches,Touches in Defensive Penalty Area,Touches in Defensive Third,Touches in Midfield Third,Touches in Attacking Third,Touches in Attacking Penalty Area,Live-Ball Touches,Dribbles completed successfully,Dribbles attempted,Percentage of Dribbles completed successfully,Number of players dribbled past,Nutmegs,Carries,Total Distance Carried,Progressive Distance,Progressive Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Pass Targets,Passes Received,Passes Received Percentage
2020-10-03,Ashley Westwood,Matchweek 4,Away,L 1–3,Burnley,Newcastle Utd,Y*,CM,90,50,73,68.5,1110,407,15,18,83.3,25,29,86.2,10,24,41.7,0,0.0,0,7,2,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,17,4,23.5,5,12,0,1,0,0,1,0,1,0,0,77,2,25,41,15,1,71,0,0,,0,0,52,260,134,2,1,0,0,0,56,54,96.4
2020-10-19,Ashley Westwood,Matchweek 5,Away,D 0–0,Burnley,West Brom,Y*,DM,90,41,55,74.5,772,196,18,18,100.0,18,21,85.7,5,16,31.3,0,0.2,1,5,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,16,3,18.8,3,12,1,3,1,0,2,0,0,3,0,62,4,13,38,13,0,54,0,0,,0,0,26,103,35,0,0,0,0,0,41,35,85.4
2020-10-26,Ashley Westwood,Matchweek 6,Home,L 0–1,Burnley,Tottenham,Y*,CM,90,30,41,73.2,558,257,13,16,81.3,4,8,50.0,7,11,63.6,0,0.3,3,3,2,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,50.0,1,15,7,46.7,3,9,3,1,0,0,1,0,1,1,0,48,1,6,30,13,0,43,0,0,,0,0,23,44,24,1,0,0,2,0,35,32,91.4
2020-10-31,Ashley Westwood,Matchweek 7,Home,L 0–3,Burnley,Chelsea,Y*,DM,90,51,63,81.0,1070,243,16,17,94.1,25,26,96.2,9,19,47.4,0,0.0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,1,0,0,,0,14,5,35.7,1,11,2,0,0,0,0,0,4,0,0,72,1,9,53,13,0,66,0,0,,0,0,47,207,56,3,2,0,1,3,58,54,93.1
2020-11-06,Ashley Westwood,Matchweek 8,Away,D 0–0,Burnley,Brighton,Y,DM,90,44,56,78.6,934,236,20,21,95.2,10,14,71.4,13,19,68.4,0,0.0,0,2,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0.0,2,16,3,18.8,5,10,1,2,1,0,1,0,1,2,0,62,5,17,42,7,2,56,0,1,0.0,1,0,40,149,71,3,1,0,0,0,45,42,93.3
2020-11-23,Ashley Westwood,Matchweek 9,Home,W 1–0,Burnley,Crystal Palace,Y,DM,90,40,55,72.7,854,317,12,14,85.7,20,25,80.0,8,15,53.3,0,0.0,0,6,3,0,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,9,2,22.2,1,4,4,2,0,0,2,2,2,1,0,63,2,10,45,9,2,61,0,0,,0,0,48,67,27,0,0,0,1,0,50,46,92.0
2020-11-28,Ashley Westwood,Matchweek 10,Away,L 0–5,Burnley,Manchester City,Y,CM,90,47,64,73.4,890,209,17,18,94.4,21,25,84.0,7,19,36.8,0,0.2,4,6,2,0,4,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,50.0,1,7,3,42.9,0,4,3,0,0,0,0,3,4,0,0,68,0,5,41,26,1,53,0,2,0.0,1,0,40,162,92,5,2,0,0,1,40,38,95.0
2020-12-05,Ashley Westwood,Matchweek 11,Home,D 1–1,Burnley,Everton,Y,DM,90,47,61,77.0,941,198,15,16,93.8,23,25,92.0,8,19,42.1,1,0.0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0.0,2,21,3,14.3,5,13,3,0,0,0,0,0,1,1,0,66,1,12,44,11,0,59,0,0,,0,0,34,149,59,1,0,0,1,0,48,48,100.0
2020-12-13,Ashley Westwood,Matchweek 12,Away,W 1–0,Burnley,Arsenal,Y,DM,90,36,50,72.0,697,203,18,19,94.7,9,11,81.8,8,18,44.4,0,0.4,3,1,2,0,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0.0,2,12,4,33.3,6,4,2,0,0,0,0,1,2,1,0,55,1,6,37,17,0,50,0,0,,0,0,30,154,85,5,3,0,1,0,36,33,91.7
2020-12-17,Ashley Westwood,Matchweek 13,Away,D 0–0,Burnley,Aston Villa,Y,DM,90,24,33,72.7,543,178,8,13,61.5,9,9,100.0,6,9,66.7,0,0.0,1,2,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,0,0.0,2,4,1,0,0,0,0,1,1,3,0,39,2,5,26,8,2,35,1,1,100.0,1,0,15,28,21,2,0,0,1,0,23,21,91.3
2020-12-21,Ashley Westwood,Matchweek 14,Home,W 2–1,Burnley,Wolves,Y,DM,90,24,36,66.7,508,251,10,14,71.4,5,9,55.6,7,10,70.0,0,0.4,1,3,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,2,28.6,3,4,0,1,1,0,0,1,1,1,0,40,3,9,22,10,0,34,0,0,,0,0,18,78,42,2,0,0,0,0,22,21,95.5
2020-12-27,Ashley Westwood,Matchweek 15,Away,L 0–1,Burnley,Leeds United,Y,DM,90,49,80,61.3,933,438,16,22,72.7,22,30,73.3,8,22,36.4,0,0.7,5,8,6,2,10,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,1,20.0,3,1,1,3,0,0,3,2,2,1,0,90,2,11,38,44,5,76,0,0,,0,0,40,163,87,4,0,0,2,0,56,52,92.9
2020-12-29,Ashley Westwood,Matchweek 16,Home,W 1–0,Burnley,Sheffield Utd,Y,CM,90,31,42,73.8,574,187,15,15,100.0,11,16,68.8,4,10,40.0,0,0.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,100.0,0,6,4,66.7,2,2,2,0,0,0,0,1,2,1,0,48,0,8,30,11,1,44,0,0,,0,0,25,106,51,2,0,0,0,1,30,28,93.3
2021-01-21,Ashley Westwood,Matchweek 18,Away,W 1–0,Burnley,Liverpool,Y,DM,90,29,36,80.6,668,337,5,7,71.4,15,17,88.2,7,9,77.8,0,0.0,0,3,2,0,6,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0,1,9,1,11.1,7,2,0,6,2,0,4,1,2,6,0,52,6,24,22,6,0,49,0,0,,0,0,27,70,26,0,0,0,1,0,23,22,95.7
2021-01-16,Ashley Westwood,Matchweek 19,Away,L 0–1,Burnley,West Ham,Y,DM,90,57,75,76.0,1283,479,20,21,95.2,21,29,72.4,14,23,60.9,0,0.2,1,15,2,0,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0.0,3,7,3,42.9,4,3,0,1,0,0,1,0,1,0,0,81,0,15,54,14,1,78,0,0,,0,0,58,186,86,3,0,0,1,0,64,60,93.8
2021-01-27,Ashley Westwood,Matchweek 20,Home,W 3–2,Burnley,Aston Villa,Y,DM,90,25,48,52.1,508,158,12,16,75.0,8,14,57.1,5,17,29.4,1,0.1,2,1,0,0,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,2,0,0,,0,14,4,28.6,1,6,7,1,0,0,1,1,3,2,0,53,2,6,33,16,1,49,1,1,100.0,1,0,29,81,45,4,1,0,1,0,35,30,85.7
2021-01-31,Ashley Westwood,Matchweek 21,Away,L 0–2,Burnley,Chelsea,Y,DM,90,34,44,77.3,746,288,10,11,90.9,11,14,78.6,10,13,76.9,0,0.2,1,6,3,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,11,1,9.1,1,10,0,0,0,0,0,3,3,1,0,49,2,11,30,9,0,44,0,0,,0,0,27,67,25,2,1,0,0,1,32,30,93.8
2021-02-03,Ashley Westwood,Matchweek 22,Home,L 0–2,Burnley,Manchester City,Y,DM,80,36,44,81.8,913,254,7,7,100.0,19,21,90.5,10,15,66.7,0,0.0,1,3,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,8,2,25.0,3,5,0,0,0,0,0,0,0,0,0,45,0,17,28,3,0,42,2,2,100.0,2,0,35,171,62,0,0,0,0,1,32,31,96.9
2021-02-06,Ashley Westwood,Matchweek 23,Home,D 1–1,Burnley,Brighton,Y,CM,90,55,69,79.7,1223,382,14,17,82.4,23,25,92.0,16,25,64.0,0,0.6,3,6,5,1,9,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,0,71,2,10,42,26,0,63,2,2,100.0,2,0,46,267,111,6,3,0,0,0,56,52,92.9
2020-09-14,Timo Werner,Matchweek 1,Away,W 3–1,Chelsea,Brighton,Y,FW,90,15,19,78.9,184,56,9,11,81.8,5,6,83.3,0,0,,0,0.0,1,2,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,11,3,27.3,1,3,7,1,0,0,1,1,1,0,0,34,0,7,13,18,8,32,3,5,60.0,4,0,26,196,135,7,1,4,2,3,48,29,60.4
2020-09-20,Timo Werner,Matchweek 2,Home,L 0–2,Chelsea,Liverpool,Y,LW,90,23,32,71.9,329,88,14,15,93.3,9,11,81.8,0,2,0.0,0,0.1,1,1,0,0,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,33.3,2,8,0,0.0,3,4,1,0,0,0,0,0,1,0,0,42,0,10,22,12,4,39,5,10,50.0,7,1,38,226,144,7,1,2,0,0,40,28,70.0
2020-09-26,Timo Werner,Matchweek 3,Away,D 3–3,Chelsea,West Brom,Y,"LW,WB",90,36,42,85.7,535,94,26,28,92.9,8,8,100.0,2,3,66.7,0,0.0,0,3,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,1,13,6,46.2,2,3,8,0,0,0,0,0,1,0,0,59,0,3,21,37,10,59,0,2,0.0,0,0,41,135,72,6,1,2,1,6,57,49,86.0
2020-10-03,Timo Werner,Matchweek 4,Home,W 4–0,Chelsea,Crystal Palace,Y,LW,90,32,43,74.4,560,124,12,17,70.6,16,18,88.9,3,3,100.0,0,0.0,0,3,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,3,0.0,3,11,4,36.4,2,7,2,1,0,0,1,0,2,0,0,50,0,3,23,26,3,49,0,0,,0,0,34,158,59,2,0,0,1,2,61,42,68.9
2020-10-17,Timo Werner,Matchweek 5,Home,D 3–3,Chelsea,Southampton,Y,FW,89,22,24,91.7,269,8,14,15,93.3,6,6,100.0,0,1,0.0,1,0.6,1,0,0,0,0,4,2,0,2,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,9,5,55.6,0,2,7,1,0,0,1,0,0,0,0,32,0,0,18,18,7,29,2,3,66.7,2,1,19,203,166,6,3,2,3,0,41,25,61.0
2020-10-24,Timo Werner,Matchweek 6,Away,D 0–0,Chelsea,Manchester Utd,Y,FW,70,13,18,72.2,216,21,3,5,60.0,9,9,100.0,0,1,0.0,0,0.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,1,11,2,18.2,2,3,6,2,0,0,2,1,2,0,0,24,0,4,9,11,2,24,1,1,100.0,1,0,13,89,50,3,0,0,1,0,30,13,43.3
2020-10-31,Timo Werner,Matchweek 7,Away,W 3–0,Chelsea,Burnley,Y,LW,90,34,38,89.5,451,139,25,29,86.2,7,7,100.0,1,1,100.0,0,0.2,2,1,1,0,3,5,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,9,5,55.6,3,3,3,0,0,0,0,0,0,0,0,52,0,5,26,26,9,52,1,4,25.0,1,0,47,177,69,3,1,1,3,2,64,47,73.4
2020-11-07,Timo Werner,Matchweek 8,Home,W 4–1,Chelsea,Sheffield Utd,Y,LW,86,26,34,76.5,425,132,12,16,75.0,13,15,86.7,1,1,100.0,0,0.0,0,2,3,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,8,3,37.5,5,1,2,3,0,0,3,0,1,1,0,48,0,8,16,28,6,48,2,3,66.7,2,0,26,159,95,5,2,2,2,0,56,36,64.3
2020-11-21,Timo Werner,Matchweek 9,Away,W 2–0,Chelsea,Newcastle Utd,Y,LW,75,31,38,81.6,455,87,16,18,88.9,14,17,82.4,0,2,0.0,1,0.4,1,2,2,0,5,3,2,0,0,1,0,0,2,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0.0,1,3,0,0.0,0,3,0,0,0,0,0,0,1,0,0,42,0,1,18,28,5,42,0,1,0.0,0,0,31,250,158,5,4,3,0,1,50,38,76.0
2020-11-29,Timo Werner,Matchweek 10,Home,D 0–0,Chelsea,Tottenham,Y,LW,73,18,26,69.2,345,26,5,7,71.4,9,9,100.0,3,5,60.0,0,0.2,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,33.3,2,9,3,33.3,4,2,3,1,0,0,1,1,2,0,0,36,1,4,9,26,4,35,0,1,0.0,0,0,25,111,27,1,0,0,2,1,42,26,61.9
2020-12-05,Timo Werner,Matchweek 11,Home,W 3–1,Chelsea,Leeds United,Y,"LW,RW",90,24,30,80.0,406,120,7,9,77.8,11,13,84.6,3,3,100.0,1,0.6,3,1,2,0,4,8,4,0,0,4,0,0,1,1,0,0,0,0,0,0,4,3,2,1,1,0,1,0.0,1,14,6,42.9,5,4,5,1,0,0,1,0,4,0,0,45,1,9,18,24,7,43,0,3,0.0,0,0,36,340,232,11,4,4,0,3,52,28,53.8
2020-12-12,Timo Werner,Matchweek 12,Away,L 0–1,Chelsea,Everton,Y,"LW,RW",90,21,30,70.0,319,71,12,14,85.7,9,13,69.2,0,1,0.0,0,0.1,1,0,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,3,33.3,2,16,5,31.3,5,6,5,0,0,0,0,0,2,0,0,40,0,4,18,20,2,40,1,1,100.0,1,0,25,88,57,1,1,0,7,0,56,35,62.5
2020-12-15,Timo Werner,Matchweek 13,Away,L 1–2,Chelsea,Wolves,Y,"RW,LW",90,24,31,77.4,324,101,14,19,73.7,10,11,90.9,0,1,0.0,0,0.0,0,2,0,0,4,4,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,13,4,30.8,3,9,1,0,0,0,0,0,0,0,0,40,0,1,14,28,7,39,1,3,33.3,1,0,28,149,101,8,1,1,3,1,35,30,85.7
2020-12-21,Timo Werner,Matchweek 14,Home,W 3–0,Chelsea,West Ham,Y,LW,90,23,31,74.2,401,90,12,12,100.0,10,11,90.9,1,7,14.3,1,0.0,0,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.0,2,8,1,12.5,1,4,3,2,0,0,2,0,0,0,0,48,2,5,20,27,7,48,1,4,25.0,1,0,36,260,171,7,1,2,3,3,54,37,68.5
2020-12-26,Timo Werner,Matchweek 15,Away,L 1–3,Chelsea,Arsenal,Y,LW,45,8,14,57.1,121,32,5,9,55.6,3,4,75.0,0,0,,0,0.0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,0,9,3,33.3,7,1,1,2,0,0,2,0,1,0,0,22,0,4,10,10,4,22,0,0,,0,0,12,140,81,2,2,1,1,1,14,11,78.6
2020-12-28,Timo Werner,Matchweek 16,Home,D 1–1,Chelsea,Aston Villa,N,FW,19,7,7,100.0,85,23,5,5,100.0,2,2,100.0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1,33.3,1,1,1,0,0,0,0,0,0,0,0,8,0,0,3,5,1,7,0,0,,0,0,7,39,6,0,0,0,0,0,13,6,46.2
2021-01-03,Timo Werner,Matchweek 17,Home,L 1–3,Chelsea,Manchester City,Y,FW,90,27,34,79.4,378,67,15,19,78.9,11,13,84.6,0,0,,0,0.0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,17,5,29.4,2,4,11,0,0,0,0,0,0,0,0,41,0,2,15,25,8,37,0,0,,0,0,24,166,98,6,1,4,3,3,45,31,68.9
2021-01-19,Timo Werner,Matchweek 18,Away,L 0–2,Chelsea,Leicester City,N,CM,23,3,4,75.0,56,39,0,1,0.0,3,3,100.0,0,0,,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,1,14.3,3,0,4,0,0,0,0,0,0,0,0,8,0,1,4,4,0,8,1,3,33.3,2,0,7,28,26,1,1,0,1,1,17,6,35.3
2021-01-16,Timo Werner,Matchweek 19,Away,W 1–0,Chelsea,Fulham,N,FW,16,3,6,50.0,37,0,2,4,50.0,1,2,50.0,0,0,,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,0.0,0,1,3,0,0,0,0,0,0,0,0,11,0,1,3,9,3,11,0,0,,0,0,6,113,95,3,2,1,4,0,15,10,66.7
2021-01-31,Timo Werner,Matchweek 21,Home,W 2–0,Chelsea,Burnley,Y,LW,90,17,24,70.8,248,64,8,11,72.7,5,7,71.4,1,1,100.0,0,0.1,2,1,1,0,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,2,28.6,1,3,3,1,0,0,1,1,1,0,0,39,0,3,15,23,11,39,1,1,100.0,1,0,22,168,105,7,1,4,6,2,52,33,63.5
2021-02-04,Timo Werner,Matchweek 22,Away,W 1–0,Chelsea,Tottenham,Y,FW,90,22,31,71.0,385,8,14,17,82.4,5,7,71.4,3,5,60.0,0,0.2,1,0,0,0,0,5,3,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1,0,2,0,0,1,0.0,1,26,5,19.2,4,10,12,1,0,0,1,0,2,2,0,46,0,3,16,30,12,46,0,1,0.0,0,0,29,218,115,7,2,3,1,1,48,37,77.1
2021-02-07,Timo Werner,Matchweek 23,Away,W 2–1,Chelsea,Sheffield Utd,Y,FW,74,26,32,81.3,427,53,11,12,91.7,13,13,100.0,1,3,33.3,1,0.2,1,0,1,0,2,3,1,0,0,0,1,1,3,1,0,0,0,1,1,0,2,1,0,1,1,1,3,33.3,2,11,6,54.5,1,7,3,1,0,0,1,1,3,0,0,43,0,1,20,26,5,43,1,1,100.0,1,0,26,137,66,2,2,0,4,1,51,34,66.7
2021-01-12,Jay Rodriguez,Matchweek 1,Home,L 0–1,Burnley,Manchester Utd,N,FW,3,2,3,66.7,16,0,2,2,100.0,0,1,0.0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,0,0,1,0,0,0,0,3,0,0,2,1,0,3,0,0,,0,0,2,2,1,0,0,0,0,0,3,2,66.7
2020-09-20,Jay Rodriguez,Matchweek 2,Away,L 2–4,Burnley,Leicester City,Y,FW,69,8,15,53.3,85,35,4,8,50.0,2,4,50.0,0,0,,0,0.0,1,1,1,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,17,4,23.5,1,5,11,0,0,0,0,0,1,3,0,27,3,3,11,13,5,27,1,2,50.0,1,0,13,30,13,1,0,0,3,1,20,19,95.0
2020-10-19,Jay Rodriguez,Matchweek 5,Away,D 0–0,Burnley,West Brom,N,FW,14,2,3,66.7,18,0,2,3,66.7,0,0,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0.0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,4,0,0,,0,0,2,5,1,0,0,0,1,0,10,4,40.0
2020-10-26,Jay Rodriguez,Matchweek 6,Home,L 0–1,Burnley,Tottenham,N,RM,7,4,4,100.0,32,7,1,1,100.0,1,1,100.0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1,33.3,1,0,2,0,0,0,0,0,0,0,0,5,0,0,3,2,0,5,0,0,,0,0,3,6,3,0,0,0,0,0,5,3,60.0
2020-10-31,Jay Rodriguez,Matchweek 7,Home,L 0–3,Burnley,Chelsea,N,DM,45,9,9,100.0,115,6,6,6,100.0,3,3,100.0,0,0,,0,0.1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,1,16.7,2,0,4,2,0,0,2,0,0,0,0,13,0,1,6,7,1,13,2,3,66.7,2,0,12,45,8,1,1,0,0,0,18,9,50.0
2020-11-06,Jay Rodriguez,Matchweek 8,Away,D 0–0,Burnley,Brighton,N,FW,21,1,3,33.3,4,0,0,0,,0,1,0.0,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,10,2,20.0,1,5,4,1,0,0,1,0,0,0,0,5,0,0,4,1,0,5,0,0,,0,0,2,26,15,1,0,0,0,0,10,3,30.0
2020-11-23,Jay Rodriguez,Matchweek 9,Home,W 1–0,Burnley,Crystal Palace,Y,FW,90,19,24,79.2,252,86,14,18,77.8,2,2,100.0,2,2,100.0,0,0.3,1,1,1,0,4,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,1,19,8,42.1,4,9,6,1,1,0,0,1,2,0,0,43,2,6,20,19,7,43,2,3,66.7,2,0,31,100,41,3,0,2,6,5,49,32,65.3
2020-11-28,Jay Rodriguez,Matchweek 10,Away,L 0–5,Burnley,Manchester City,Y,RM,90,14,16,87.5,194,32,7,8,87.5,7,8,87.5,0,0,,0,0.0,0,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,50.0,1,6,2,33.3,2,1,3,2,0,0,2,0,1,0,0,25,0,4,10,11,3,25,0,1,0.0,0,0,13,65,36,1,0,0,0,1,24,14,58.3
2020-12-05,Jay Rodriguez,Matchweek 11,Home,D 1–1,Burnley,Everton,Y,FW,74,16,19,84.2,168,29,13,15,86.7,3,3,100.0,0,0,,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,,0,23,4,17.4,5,11,7,2,1,0,1,1,3,0,0,34,1,4,18,16,0,34,2,4,50.0,2,0,21,69,18,2,2,0,5,1,51,27,52.9
2020-12-13,Jay Rodriguez,Matchweek 12,Away,W 1–0,Burnley,Arsenal,Y,AM,58,7,9,77.8,84,12,6,7,85.7,1,1,100.0,0,1,0.0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,1,9.1,3,5,3,0,0,0,0,0,0,0,0,13,0,1,7,5,1,12,0,1,0.0,0,0,9,35,1,0,0,0,1,1,27,11,40.7
2020-12-17,Jay Rodriguez,Matchweek 13,Away,D 0–0,Burnley,Aston Villa,Y,FW,64,10,14,71.4,135,47,7,9,77.8,3,5,60.0,0,0,,0,0.1,1,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,1,12,3,25.0,2,8,2,1,1,0,0,0,1,1,0,22,2,3,9,10,0,22,0,0,,0,0,11,50,27,3,0,0,3,0,41,16,39.0
2020-12-21,Jay Rodriguez,Matchweek 14,Home,W 2–1,Burnley,Wolves,N,FW,9,4,4,100.0,36,20,4,4,100.0,0,0,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0.0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,,0,0,1,4,0,0,0,0,0,0,7,4,57.1
2020-12-27,Jay Rodriguez,Matchweek 15,Away,L 0–1,Burnley,Leeds United,N,LM,17,5,7,71.4,32,0,2,3,66.7,0,1,0.0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2,1,50.0,1,0,1,2,0,0,2,1,1,0,0,13,0,0,6,8,4,13,1,2,50.0,1,0,7,20,8,1,1,0,1,1,13,8,61.5
2021-01-16,Jay Rodriguez,Matchweek 19,Away,L 0–1,Burnley,West Ham,N,FW,19,4,4,100.0,62,0,1,1,100.0,2,2,100.0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,2,0,0.0,0,0,2,0,0,0,0,0,1,0,0,10,0,0,4,7,3,10,1,1,100.0,1,0,10,33,16,1,0,0,3,0,17,7,41.2
2021-01-27,Jay Rodriguez,Matchweek 20,Home,W 3–2,Burnley,Aston Villa,Y,FW,74,8,11,72.7,110,18,5,7,71.4,3,3,100.0,0,1,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,2,3,3,100.0,0,18,2,11.1,4,9,5,1,0,0,1,0,6,0,0,19,1,4,8,8,0,19,1,1,100.0,1,0,8,32,17,1,1,0,0,1,37,10,27.0
